input_text,target_text
There were 3 chalkboards. Each chalkboard had 2 chalks. A man removed 1 chalk from every chalkboard. How many chalks do the chalkboards have?,There are 3 chalkboards. Each chalkboard has 2 chalks. A man removes 1 chalk from every chalkboard. How many chalks do the chalkboards have?
There were 5 cars. Each car had 4 wheels. A man removed 2 wheels from every car. How many wheels do the cars have?,There are 5 cars. Each car has 4 wheels. A man removes 2 wheels from every car. How many wheels do the cars have?
There were 2 spiders. Each spider had 8 legs. A child removed 3 legs from every spider. How many legs do the spiders have?,There are 2 spiders. Each spider has 8 legs. A child removes 3 legs from every spider. How many legs do the spiders have?
There were 5 trees. Each tree had 10 branches. A farmer removed 2 branches from every tree. How many branches do the trees have?,There are 5 trees. Each tree has 10 branches. A farmer removes 2 branches from every tree. How many branches do the trees have?
A man has 3 apples and a woman gives 4 apples to the man. How many apples does the man have?,A man has 3 apples. A woman gives 4 apples to the man. How many apples does the man have?
A woman has 1 ball and a man gives 9 balls to the woman. How many balls does the woman have?,A woman has 1 ball. A man gives 9 balls to the woman. How many balls does the woman have?
A boy has 8 bananas and a girl gives 1 banana to the boy. How many bananas does the boy have?,A boy has 8 bananas. A girl gives 1 banana to the boy. How many bananas does the boy have?
A girl has 3 melons and a boy gives 6 melons to the girl. How many melons does the girl have?,A girl has 3 melons. A boy gives 6 melons to the girl. How many melons does the girl have?
A restaurant has 175 normal chairs and 20 junior chairs. How many chairs does the restaurant have?,A restaurant has 175 normal chairs. The restaurant has 20 junior chairs. How many chairs does the restaurant have?
A store has 375 black shirts and 40 white shirts. How many shirts does the store have?,A store has 375 black shirts. The store has 40 white shirts. How many shirts does the store have?
A club has 100 dutch players and 110 belgian players. How many players does the club have?,A club has 100 dutch players. The club has 110 belgian players. How many players does the club have?
A school has 50 male students and 90 female students. How many students does the school have?,A school has 50 male students. The school has 90 female students. How many students does the school have?
A man has 320 brown cookies and 270 white cookies. How many cookies does the man have?,A man has 320 brown cookies. The man has 270 white cookies. How many cookies does the man have?
A city has 400 old houses and 50 new houses. How many houses does the city have?,A city has 400 old houses. The city has 50 new houses. How many houses does the city have?
A zoo has 123 brown animals and 55 white animals. How many animals does the zoo have?,A zoo has 123 brown animals. The zoo has 55 white animals. How many animals does the zoo have?
A game has 200 male characters and 200 female characters. How many characters does the game have?,A game has 200 male characters. The game has 200 female characters. How many characters does the game have?
A man has 2 books and gets 2 books from a library. The man gets 4 books from a friend. How many books does the man have?,A man has 2 books. He gets 2 books from a library. The man gets 4 books from a friend. How many books does the man have?
A woman has 2 pillows and gets 2 pillows from a store. The woman gets 2 pillows from a friend. How many pillows does the woman have?,A woman has 2 pillows. She gets 2 pillows from a store. The woman gets 2 pillows from a friend. How many pillows does the woman have?
A kid has 4 toys and gets 8 toys from a organization. The kid gets 3 toys from a mother. How many toys does the kid have?,A kid has 4 toys. The kid gets 8 toys from a organization. The kid gets 3 toys from a mother. How many toys does the kid have?
A businessman has 2 cars and gets 1 car from a business. The businessman gets 3 cars from a partner. How many cars does the businessman have?,A businessman has 2 cars. The businessman gets 1 car from a business. The businessman gets 3 cars from a partner. How many cars does the businessman have?
A pizzeria has 3 pizzas and a customer buys 1 pizza from the pizzeria. How many pizzas does the pizzeria have?,A pizzeria has 3 pizzas. A customer buys 1 pizza from the pizzeria. How many pizzas does the pizzeria have?
A boy has 15 toys and a friend steals 3 toys from the boy. How many toys does the boy have?,A boy has 15 toys. A friend steals 3 toys from the boy. How many toys does the boy have?
A store has 20 shirts and sells 5 shirts. How many shirts does the store have?,A store has 20 shirts. The store sells 5 shirts. How many shirts does the store have?
A man has 20 euros and loses 10 euros. How many euros does the man have?,An aquarium has 13 fish. The aquarium loses 2 fish. How many fish does the aquarium have?
A man has 20 euros. He loses 10 euros. How many euros does the man have?,A man has 20 euros. He loses 10 euros. How many euros does the man have?
A dog has 2 birds but 1 bird flees from the dog. How many birds does the dog have?,A dog has 2 birds. 1 bird flees from the dog. How many birds does the dog have?
A landlord has 10 houses and sells 2 houses. How many houses does the landlord have?,A landlord has 10 houses. The landlord sells 2 houses. How many houses does the landlord have?
A woman has 15 dollars and loses 5 dollars. How many dollars does she have?,A woman has 15 dollars. She loses 5 dollars. How many dollars does she have?
A man has 1000 ants and sells 213 ants. How many ants does he have?,A man has 1000 ants. He sells 213 ants. How many ants does he have?
An investor has 1200 bitcoin and sells 444 bitcoin. How many bitcoin does the investor have?,An investor has 1200 bitcoin. The investor sells 444 bitcoin. How many bitcoin does the investor have?
A trader has 1500 stocks and sells 1200 stocks. How many stocks does the trader have?,A trader has 1500 stocks. The trader sells 1200 stocks. How many stocks does the trader have?
A big company has 2211 airplanes and sells 555 airplanes. How many airplanes does the company have?,A big company has 2211 airplanes. The company sells 555 airplanes. How many airplanes does the company have?
A teacher has 30 pencils and gives 2 pencils to a girl. The teacher gives 3 pencils to a boy. How many pencils does the teacher have?,A teacher has 30 pencils. The teacher gives 2 pencils to a girl. The teacher gives 3 pencils to a boy. How many pencils does the teacher have?
A mother has 10 cookies and gives 3 cookies to a son. The mother gives 6 cookies to a daughter. How many cookies does the mother have?,A mother has 10 cookies. The mother gives 3 cookies to a son. The mother gives 6 cookies to a daughter. How many cookies does the mother have?
A girl has 25 coins and gives 6 coins to a friend. The girl gives 12 coins to a mother. How many coins does the girl have?,A girl has 25 coins. The girl gives 6 coins to a friend. The girl gives 12 coins to a mother. How many coins does the girl have?
A boy has 25 books and gives 3 books to a friend. The boy gives 9 books to a teacher. How many books does the boy have?,A boy has 25 books. The boy gives 3 books to a friend. The boy gives 9 books to a teacher. How many books does the boy have?
There is a boy and a girl. A man has 4 pieces. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. How many pieces does the boy have?,There is a boy. There is a girl. A man has 4 pieces. If he has 2 pieces then the girl gets 1 piece from the man and the boy gets 1 piece from the man. How many pieces does the boy have?
There is a man and a woman. A bread has 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many slices does the woman have?,There is a man. There is a woman. A bread has 24 slices. If a bread has 2 slices then the man gets 1 slice of the bread and the woman gets 1 slice of the bread. How many slices does the woman have?
There is a mother and a father. A bottle has 6 glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?,There is a mother. There is a father. A bottle has 6 glasses. If a bottle has 2 glasses then the father gets 1 glass from the bottle and the mother gets 1 glass from the bottle. How many glasses does the mother have?
There is a boyfriend and a girlfriend. A wallet has 100 euros. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?,There is a boyfriend. There is a girlfriend. A wallet has 100 euros. If the wallet has 2 euros then the boyfriend gets 1 euro from the wallet and the girlfriend gets 1 euro from the wallet. How many euros does the boyfriend have?
There is a man and he has 10 tickets. If he has 5 tickets then he gets a ride. How many rides does he get?,A man has 10 tickets. If he has 5 tickets then he gets a ride. How many rides does he get?
There is a school and it has 100 students. If it has 25 students then it gets a class. How many classes does the school have?,A school has 100 students. If it has 25 students then it gets a class. How many classes does the school have?
There is a woman and she has 100 coupons. If she has 20 coupons then she has 1 plate. How many plates does she get?,A woman has 100 coupons. If she has 20 coupons then she has 1 plate. How many plates does she get?
There is a boy and he works 48 weeks. If he works 4 weeks then he has 1 free day. How many free days does the boy have?,A boy works 48 weeks. If he works 4 weeks then he has 1 free day. How many free days does the boy have?
There is a man and he has 1000 euros. If the man has at least 50 euros then he buys a laptop. How many laptops does the man buy?,A man has 1000 euros. If the man has at least 50 euros then he buys a laptop. How many laptops does the man buy?
There is a woman and she has 12 eggs. If she has 2 eggs then she bakes a cake. How many cakes does the woman bake?,A woman has 12 eggs. If she has 2 eggs then she bakes a cake. How many cakes does the woman bake?
There is an athlete and he runs 60 minutes. If the athlete runs 10 minutes then the athlete runs 3 laps. How many laps does the athlete run?,An athlete runs 60 minutes. If the athlete runs 10 minutes then the athlete runs 3 laps. How many laps does the athlete run?
There is a student and he has 500 euros. If the student has at least 250 euros then the student buys a bike. How many bikes does the student have?,A student has 500 euros. If the student has at least 250 euros then the student buys a bike. How many bikes does the student have?
There is a man and he has 1000 euros. If he has at least 50 euros then he buys a laptop for 50 euros. How many euros does the man have?,A man has 1000 euros. If he has at least 50 euros then he buys a laptop for 50 euros. How many euros does the man have?
There is a woman and she has 500 dollars. If she has at least 28 dollars then she buys a lipstick for 28 dollars. How many dollars does the woman have?,A woman has 500 dollars. If she has at least 28 dollars then she buys a lipstick for 28 dollars. How many dollars does the woman have?
There is a man and he has 100 dollars. If he has at least 30 dollars then he buys a game for 30 dollars. How many dollars does the man have?,A man has 100 dollars. If he has at least 30 dollars then he buys a game for 30 dollars. How many dollars does the man have?
There is a woman and she has 200 euros. If she has at least 80 euros then she buys a handbag for 80 euros. How many euros does the woman have?,A woman has 200 euros. If she has at least 80 euros then she buys a handbag for 80 euros. How many euros does the woman have?
A man has 2 cards and each of the cards has 2 hearts. How many hearts do the cards have?,A man has 2 cards. Each of the cards has 2 hearts. How many hearts do the cards have?
A student has 3 books and each of the books has 14 chapters. How many chapters does the student have to read?,A student has 3 books. Each of the books has 14 chapters. How many chapters does the student have to read?
A grandmother has 7 grandchilderen and each grandchild wants two toys. How many toys does the grandmother buy?,A grandmother has 7 grandchildren. Each grandchild wants two toys. How many toys does the grandmother buy?
A house has 5 doors and each door has 3 locks. How many locks does the house have?,A house has 5 doors. Each door has 3 locks. How many locks does the house have?
A theatre has 25 rows and each row has 20 seats. How many seats does the theatre have?,A theatre has 25 rows. Each row has 20 seats. How many seats does the theatre have?
A school has 14 classrooms and each classroom has 28 chairs. How many chairs does the school have?,A school has 14 classrooms. Each classroom has 28 chairs. How many chairs does the school have?
A bunny has 2 baskets and each basket has 14 eggs. How many eggs does the bunny have?,A bunny has 2 baskets. Each basket has 14 eggs. How many eggs does the bunny have?
An influencer has two accounts and each account has 500 followers. How many followers does the influencer have?,An influencer has two accounts. Each account has 500 followers. How many followers does the influencer have?
An area has 10 rows and each row has 10 columns. Each column has 2 flowers. How many flowers does the area have?,An area has 10 rows. Each row has 10 columns. Each column has 2 flowers. How many flowers does the area have?
An store has 52 cars and each car has 4 doors. Each door has 1 handle. How many handles does the store have?,A store has 52 cars. Each car has 4 doors. Each door has 1 handle. How many handles does the store have?
An area has 10 rows and each row has 10 columns. Each column has 2 flowers. How many flowers does the area have?,A street has 10 houses. Each house has 3 stairs. Each stair has 10 steps. How many steps does the street have?
An man has 2 women and each woman has 3 kids. Each kid needs 1 coat. How many coats does the man have to buy?,A man has 2 women. Each woman has 3 kids. Each kid needs 1 coat. How many coats does the man have to buy?
A year has 365 days and each day has 24 hours. Each hour has 60 minutes. Each minute has 60 seconds. How many seconds does a year have?,A year has 365 days. Each day has 24 hours. Each hour has 60 minutes. Each minute has 60 seconds. How many seconds does a year have?
A year has 52 weeks and each week has 7 days. Each day has 24 hours. Each hour has 60 minutes. How many minutes does a year have?,A year has 52 weeks. Each week has 7 days. Each day has 24 hours. Each hour has 60 minutes. How many minutes does a year have?
A school has 15 classes and each class has 25 students. Each student has 2 legs. Each leg has 1 shoe. How many shoes does a school have?,A school has 15 classes. Each class has 25 students. Each student has 2 legs. Each leg has 1 shoe. How many shoes does a school have?
A village has 50 streets. Each street has 15 houses and each house has 5 beds. Each bed has 1 pillow. How many pillows does a village have?,A village has 50 streets. Each street has 15 houses. Each house has 5 beds. Each bed has 1 pillow. How many pillows does a village have?
"There is a library, it has 235 books and a man takes 12 books from the library. A girl gives 10 books to the library. How many books does the library have?",There is a library. It has 235 books. A man takes 12 books from the library. A girl gives 10 books to the library. How many books does the library have?
"A boy has a piggybank, it has 10 dollars and the boy takes 2 dollars from the piggybank. A mother gives the piggybank 3 dollars. How many dollars does the piggybank have?",A boy has a piggybank. It has 10 dollars. The boy takes 2 dollars from the piggybank. A mother gives the piggybank 3 dollars. How many dollars does the piggybank have?
"There is a bowl with 3 bananas, a child takes 1 banana from the bowl and a father gives 5 bananas to the bowl. How many bananas does the bowl have?",There is a bowl. It has 3 bananas. A child takes 1 banana from the bowl. A father gives 5 bananas to the bowl. How many bananas does the bowl have?
There is a box with 8 eggs and a man takes 2 eggs from the box before a woman places 3 eggs in the box. How many eggs does the box have?,There is a box. It has 8 eggs. A man takes 2 eggs from the box. A woman places 3 eggs in the box. How many eggs does the box have?
A girl has 2 bags with 2 marbles in each bag and a man has 2 bags with 3 marbles in each bag. The man loses 1 marble and the girl finds the marble. How many marbles does the girl have?,A girl has 2 bags with 2 marbles in each bag. A man has 2 bags with 3 marbles in each bag. The man loses 1 marble and the girl finds the marble. How many marbles does the girl have?
A man has 2 pockets with 3 coins in each pocket and agirl has 3 pockets with 2 coins in each pocket. The girl loses 2 coins and the man finds 2 coins. How many coins does the man have?,A man has 2 pockets with 3 coins in each pocket. A girl has 3 pockets with 2 coins in each pocket. The girl loses 2 coins and the man finds 2 coins. How many coins does the man have?
A teacher has 3 cups with 5 pens in each cup. A student has 2 cups with 7 pens in each cup. The student loses 3 pens and the teacher finds 3 pens. How many pens does the teacher have?,A teacher has 3 cups with 5 pens in each cup. A student has 2 cups with 7 pens in each cup. The student loses 3 pens and the teacher finds 3 pens. How many pens does the teacher have?
A rabbit has 2 holes with 8 carrots in each hole and a child has 2 pockets with 2 carrots in each pocket. The child loses 1 carrot and the rabbit finds the carrot. How many carrots does the rabbit have?,A rabbit has 2 holes with 8 carrots in each hole. A child has 2 pockets with 2 carrots in each pocket. The child loses 1 carrot and the rabbit finds the carrot. How many carrots does the rabbit have?
There are 2 chalkboards. If there is a chalkboard then it needs 2 chalks. How many chalks do the chalkboards need?,There are 2 chalkboards. If there is a chalkboard then it needs 2 chalks. How many chalks do the chalkboards need?
There are 5 cars and if there is a car then it needs 4 wheels. How many wheels do the cars need?,There are 5 cars. If there is a car then it needs 4 wheels. How many wheels do the cars need?
There are 5 children and if there is a child then the child needs 2 shoes. How many shoes do the children need?,There are 5 children. If there is a child then the child needs 2 shoes. How many shoes do the children need?
There are 5 tables and if there is a table then it needs 4 chairs. How many chairs do the tables need?,There are 5 tables. If there is a table then it needs 4 chairs. How many chairs do the tables need?
There are 3 chalkboards. Each chalkboard has 2 chalks and a man removes 1 chalk from every chalkboard. How many chalks do the chalkboards have?,There are 3 chalkboards. Each chalkboard has 2 chalks. A man removes 1 chalk from every chalkboard. How many chalks do the chalkboards have?
There are 5 cars. Each car has 4 wheels. A man removes 2 wheels from every car. How many wheels do the cars have?,There are 5 cars. Each car has 4 wheels. A man removes 2 wheels from every car. How many wheels do the cars have?
There are 2 spiders. Each spider has 8 legs and a child removes 3 legs from every spider. How many legs do the spiders have?,There are 2 spiders. Each spider has 8 legs. A child removes 3 legs from every spider. How many legs do the spiders have?
There are 5 trees. Each tree has 10 branches and a farmer removes 2 branches from every tree. How many branches do the trees have?,There are 5 trees. Each tree has 10 branches. A farmer removes 2 branches from every tree. How many branches do the trees have?
There's a trio of apples. A woman gives 4 apples to the man. How many apples does the man have?,A man has 3 apples. A woman gives 4 apples to the man. How many apples does the man have?
A man has 3 apples. She gave him four apples. How many apples does the man have?,A man has 3 apples. A woman gives 4 apples to the man. How many apples does the man have?
A man has 3 apples. A woman gives 4 apples to the man. How many apples a man has?,A man has 3 apples. A woman gives 4 apples to the man. How many apples does the man have?
There's a trio of apples. She gave him four apples. How many apples a man has?,A man has 3 apples. A woman gives 4 apples to the man. How many apples does the man have?
A man has 3 apples. A woman gives 4 apples to the man. How many apples does the man have?,A man has 3 apples. A woman gives 4 apples to the man. How many apples does the man have?
There's a ball. A man gives 9 balls to the woman. How many balls does the woman have?,A woman has 1 ball. A man gives 9 balls to the woman. How many balls does the woman have?
A woman has 1 ball. She is handed 9 balls by a man who is not known. How many balls does the woman have?,A woman has 1 ball. A man gives 9 balls to the woman. How many balls does the woman have?
A woman has 1 ball. A man gives 9 balls to the woman. Does she have balls?,A woman has 1 ball. A man gives 9 balls to the woman. How many balls does the woman have?
There's a ball. She is handed 9 balls by a man who is not known. Does she have balls?,A woman has 1 ball. A man gives 9 balls to the woman. How many balls does the woman have?
A woman has 1 ball. A man gives 9 balls to the woman. How many balls does the woman have?,A woman has 1 ball. A man gives 9 balls to the woman. How many balls does the woman have?
A little boy has 8 bananas. A girl gives 1 banana to the boy. How many bananas does the boy have?,A boy has 8 bananas. A girl gives 1 banana to the boy. How many bananas does the boy have?
A boy has 8 bananas. A girl gave him a banana. How many bananas does the boy have?,A boy has 8 bananas. A girl gives 1 banana to the boy. How many bananas does the boy have?
A boy has 8 bananas. A girl gives 1 banana to the boy. Do you have a banana?,A boy has 8 bananas. A girl gives 1 banana to the boy. How many bananas does the boy have?
A little boy has 8 bananas. A girl gave him a banana. Do you have a banana?,A boy has 8 bananas. A girl gives 1 banana to the boy. How many bananas does the boy have?
A boy has 8 bananas. A girl gives 1 banana to the boy. How many bananas does the boy have?,A boy has 8 bananas. A girl gives 1 banana to the boy. How many bananas does the boy have?
There's a woman with three melons. A boy gives 6 melons to the girl. How many melons does the girl have?,A girl has 3 melons. A boy gives 6 melons to the girl. How many melons does the girl have?
A girl has 3 melons. A boy hands her 6 melons. How many melons does the girl have?,A girl has 3 melons. A boy gives 6 melons to the girl. How many melons does the girl have?
A girl has 3 melons. A boy gives 6 melons to the girl. How many melons did a woman make?,A girl has 3 melons. A boy gives 6 melons to the girl. How many melons does the girl have?
There's a woman with three melons. A boy hands her 6 melons. How many melons did a woman make?,A girl has 3 melons. A boy gives 6 melons to the girl. How many melons does the girl have?
A girl has 3 melons. A boy gives 6 melons to the girl. How many melons does the girl have?,A girl has 3 melons. A boy gives 6 melons to the girl. How many melons does the girl have?
In the restaurant there are 175 seats. The restaurant has 20 junior chairs. How many chairs does the restaurant have?,A restaurant has 175 normal chairs. The restaurant has 20 junior chairs. How many chairs does the restaurant have?
A restaurant has 175 normal chairs. The restaurant has 20 chairs for the juniors. How many chairs does the restaurant have?,A restaurant has 175 normal chairs. The restaurant has 20 junior chairs. How many chairs does the restaurant have?
A restaurant has 175 normal chairs. The restaurant has 20 junior chairs. Can you list the dining room size?,A restaurant has 175 normal chairs. The restaurant has 20 junior chairs. How many chairs does the restaurant have?
In the restaurant there are 175 seats. The restaurant has 20 chairs for the juniors. Can you list the dining room size?,A restaurant has 175 normal chairs. The restaurant has 20 junior chairs. How many chairs does the restaurant have?
A restaurant has 175 normal chairs. The restaurant has 20 junior chairs. How many chairs does the restaurant have?,A restaurant has 175 normal chairs. The restaurant has 20 junior chairs. How many chairs does the restaurant have?
The store sells 375 blackshirts. The store has 40 white shirts. How many shirts does the store have?,A store has 375 black shirts. The store has 40 white shirts. How many shirts does the store have?
A store has 375 black shirts. 40 white shirts are available for rent in the store. How many shirts does the store have?,A store has 375 black shirts. The store has 40 white shirts. How many shirts does the store have?
A store has 375 black shirts. The store has 40 white shirts. How many shirts does your t-shirt shop have?,A store has 375 black shirts. The store has 40 white shirts. How many shirts does the store have?
The store sells 375 blackshirts. 40 white shirts are available for rent in the store. How many shirts does your t-shirt shop have?,A store has 375 black shirts. The store has 40 white shirts. How many shirts does the store have?
A store has 375 black shirts. The store has 40 white shirts. How many shirts does the store have?,A store has 375 black shirts. The store has 40 white shirts. How many shirts does the store have?
A club had 100 dutchmen. The club has 110 belgian players. How many players does the club have?,A club has 100 dutch players. The club has 110 belgian players. How many players does the club have?
A club has 100 dutch players. The club has 110 belgian players. How many players does the club have?,A club has 100 dutch players. The club has 110 belgian players. How many players does the club have?
A club has 100 dutch players. The club has 110 belgian players. Is there a list of players in your club?,A club has 100 dutch players. The club has 110 belgian players. How many players does the club have?
A club had 100 dutchmen. The club has 110 belgian players. Is there a list of players in your club?,A club has 100 dutch players. The club has 110 belgian players. How many players does the club have?
A club has 100 dutch players. The club has 110 belgian players. How many players does the club have?,A club has 100 dutch players. The club has 110 belgian players. How many players does the club have?
A school has 50 boys in the classroom. The school has 90 female students. How many students does the school have?,A school has 50 male students. The school has 90 female students. How many students does the school have?
A school has 50 male students. 90 girls attend the school. How many students does the school have?,A school has 50 male students. The school has 90 female students. How many students does the school have?
A school has 50 male students. The school has 90 female students. Do schools have students?,A school has 50 male students. The school has 90 female students. How many students does the school have?
A school has 50 boys in the classroom. 90 girls attend the school. Do schools have students?,A school has 50 male students. The school has 90 female students. How many students does the school have?
A school has 50 male students. The school has 90 female students. How many students does the school have?,A school has 50 male students. The school has 90 female students. How many students does the school have?
The guy eats 320 cookies. The man has 270 white cookies. How many cookies does the man have?,A man has 320 brown cookies. The man has 270 white cookies. How many cookies does the man have?
A man has 320 brown cookies. The man holds the 270 cookies. How many cookies does the man have?,A man has 320 brown cookies. The man has 270 white cookies. How many cookies does the man have?
A man has 320 brown cookies. The man has 270 white cookies. A man has more than one cookie?,A man has 320 brown cookies. The man has 270 white cookies. How many cookies does the man have?
The guy eats 320 cookies. The man holds the 270 cookies. A man has more than one cookie?,A man has 320 brown cookies. The man has 270 white cookies. How many cookies does the man have?
A man has 320 brown cookies. The man has 270 white cookies. How many cookies does the man have?,A man has 320 brown cookies. The man has 270 white cookies. How many cookies does the man have?
There are 400 homes in the city. The city has 50 new houses. How many houses does the city have?,A city has 400 old houses. The city has 50 new houses. How many houses does the city have?
A city has 400 old houses. The new homes in the city were built. How many houses does the city have?,A city has 400 old houses. The city has 50 new houses. How many houses does the city have?
A city has 400 old houses. The city has 50 new houses. Show me the number of houses in the city?,A city has 400 old houses. The city has 50 new houses. How many houses does the city have?
There are 400 homes in the city. The new homes in the city were built. Show me the number of houses in the city?,A city has 400 old houses. The city has 50 new houses. How many houses does the city have?
A city has 400 old houses. The city has 50 new houses. How many houses does the city have?,A city has 400 old houses. The city has 50 new houses. How many houses does the city have?
123 brown creatures are located in the zoo. The zoo has 55 white animals. How many animals does the zoo have?,A zoo has 123 brown animals. The zoo has 55 white animals. How many animals does the zoo have?
A zoo has 123 brown animals. There's 55 animals at the zoo. How many animals does the zoo have?,A zoo has 123 brown animals. The zoo has 55 white animals. How many animals does the zoo have?
A zoo has 123 brown animals. The zoo has 55 white animals. There's more than one animal at the zoo?,A zoo has 123 brown animals. The zoo has 55 white animals. How many animals does the zoo have?
123 brown creatures are located in the zoo. There's 55 animals at the zoo. There's more than one animal at the zoo?,A zoo has 123 brown animals. The zoo has 55 white animals. How many animals does the zoo have?
A zoo has 123 brown animals. The zoo has 55 white animals. How many animals does the zoo have?,A zoo has 123 brown animals. The zoo has 55 white animals. How many animals does the zoo have?
A game has 200 characters of sex. The game has 200 female characters. How many characters does the game have?,A game has 200 male characters. The game has 200 female characters. How many characters does the game have?
A game has 200 male characters. The game has 200 women characters. How many characters does the game have?,A game has 200 male characters. The game has 200 female characters. How many characters does the game have?
A game has 200 male characters. The game has 200 female characters. Are there characters in the games?,A game has 200 male characters. The game has 200 female characters. How many characters does the game have?
A game has 200 characters of sex. The game has 200 women characters. Are there characters in the games?,A game has 200 male characters. The game has 200 female characters. How many characters does the game have?
A game has 200 male characters. The game has 200 female characters. How many characters does the game have?,A game has 200 male characters. The game has 200 female characters. How many characters does the game have?
A guy has two books. He gets 2 books from a library. The man gets 4 books from a friend. How many books does the man have?,A man has 2 books. He gets 2 books from a library. The man gets 4 books from a friend. How many books does the man have?
A man has 2 books. He has two books at the library. The man gets 4 books from a friend. How many books does the man have?,A man has 2 books. He gets 2 books from a library. The man gets 4 books from a friend. How many books does the man have?
A man has 2 books. He gets 2 books from a library. One of his friends gave him four books. How many books does the man have?,A man has 2 books. He gets 2 books from a library. The man gets 4 books from a friend. How many books does the man have?
A man has 2 books. He gets 2 books from a library. The man gets 4 books from a friend. A man writes many books?,A man has 2 books. He gets 2 books from a library. The man gets 4 books from a friend. How many books does the man have?
A guy has two books. He has two books at the library. One of his friends gave him four books. A man writes many books?,A man has 2 books. He gets 2 books from a library. The man gets 4 books from a friend. How many books does the man have?
A man has 2 books. He gets 2 books from a library. The man gets 4 books from a friend. How many books does the man have?,A man has 2 books. He gets 2 books from a library. The man gets 4 books from a friend. How many books does the man have?
There's two pillows. She gets 2 pillows from a store. The woman gets 2 pillows from a friend. How many pillows does the woman have?,A woman has 2 pillows. She gets 2 pillows from a store. The woman gets 2 pillows from a friend. How many pillows does the woman have?
A woman has 2 pillows. I'm receiving two pillows from a local shop. The woman gets 2 pillows from a friend. How many pillows does the woman have?,A woman has 2 pillows. She gets 2 pillows from a store. The woman gets 2 pillows from a friend. How many pillows does the woman have?
A woman has 2 pillows. She gets 2 pillows from a store. The woman receives two pillow-like pieces of food from a friend. How many pillows does the woman have?,A woman has 2 pillows. She gets 2 pillows from a store. The woman gets 2 pillows from a friend. How many pillows does the woman have?
A woman has 2 pillows. She gets 2 pillows from a store. The woman gets 2 pillows from a friend. What about enough pillows?,A woman has 2 pillows. She gets 2 pillows from a store. The woman gets 2 pillows from a friend. How many pillows does the woman have?
There's two pillows. I'm receiving two pillows from a local shop. The woman receives two pillow-like pieces of food from a friend. What about enough pillows?,A woman has 2 pillows. She gets 2 pillows from a store. The woman gets 2 pillows from a friend. How many pillows does the woman have?
A woman has 2 pillows. She gets 2 pillows from a store. The woman gets 2 pillows from a friend. How many pillows does the woman have?,A woman has 2 pillows. She gets 2 pillows from a store. The woman gets 2 pillows from a friend. How many pillows does the woman have?
There's four toys. The kid gets 8 toys from a organization. The kid gets 3 toys from a mother. How many toys does the kid have?,A kid has 4 toys. The kid gets 8 toys from a organization. The kid gets 3 toys from a mother. How many toys does the kid have?
A kid has 4 toys. The little boy gets 8 toys from an adult group. The kid gets 3 toys from a mother. How many toys does the kid have?,A kid has 4 toys. The kid gets 8 toys from a organization. The kid gets 3 toys from a mother. How many toys does the kid have?
A kid has 4 toys. The kid gets 8 toys from a organization. The baby receives 3 toys from his mother. How many toys does the kid have?,A kid has 4 toys. The kid gets 8 toys from a organization. The kid gets 3 toys from a mother. How many toys does the kid have?
A kid has 4 toys. The kid gets 8 toys from a organization. The kid gets 3 toys from a mother. Can you list the toys a child has?,A kid has 4 toys. The kid gets 8 toys from a organization. The kid gets 3 toys from a mother. How many toys does the kid have?
There's four toys. The little boy gets 8 toys from an adult group. The baby receives 3 toys from his mother. Can you list the toys a child has?,A kid has 4 toys. The kid gets 8 toys from a organization. The kid gets 3 toys from a mother. How many toys does the kid have?
A kid has 4 toys. The kid gets 8 toys from a organization. The kid gets 3 toys from a mother. How many toys does the kid have?,A kid has 4 toys. The kid gets 8 toys from a organization. The kid gets 3 toys from a mother. How many toys does the kid have?
He has two cars. The businessman gets 1 car from a business. The businessman gets 3 cars from a partner. How many cars does the businessman have?,A businessman has 2 cars. The businessman gets 1 car from a business. The businessman gets 3 cars from a partner. How many cars does the businessman have?
A businessman has 2 cars. The owner has one car. The businessman gets 3 cars from a partner. How many cars does the businessman have?,A businessman has 2 cars. The businessman gets 1 car from a business. The businessman gets 3 cars from a partner. How many cars does the businessman have?
A businessman has 2 cars. The businessman gets 1 car from a business. The owner gets 3 cars from his partner. How many cars does the businessman have?,A businessman has 2 cars. The businessman gets 1 car from a business. The businessman gets 3 cars from a partner. How many cars does the businessman have?
A businessman has 2 cars. The businessman gets 1 car from a business. The businessman gets 3 cars from a partner. Does the businessman own a lot of vehicles?,A businessman has 2 cars. The businessman gets 1 car from a business. The businessman gets 3 cars from a partner. How many cars does the businessman have?
He has two cars. The owner has one car. The owner gets 3 cars from his partner. Does the businessman own a lot of vehicles?,A businessman has 2 cars. The businessman gets 1 car from a business. The businessman gets 3 cars from a partner. How many cars does the businessman have?
A businessman has 2 cars. The businessman gets 1 car from a business. The businessman gets 3 cars from a partner. How many cars does the businessman have?,A businessman has 2 cars. The businessman gets 1 car from a business. The businessman gets 3 cars from a partner. How many cars does the businessman have?
